id,name,type,notes,general_notes,life_threatening,definitions
D_3508,cyclothymia,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3509,mood_disorder_with_psychotic_features,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3510,schizoaffective_disorder,Diagnosis,(bipolar and depressive),"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3511,brief_psychotic_disorder,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3512,schizophreniform_disorder,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3513,schizophrenia,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3514,delusional_disorder,Diagnosis,,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3515,shared_psychotic_disorder,Diagnosis,folie a deux,"consider as causes of diagnosis the following: ; medical conditions: neurological (c.v.a, parkinson's, ms), viral (mononucleosis, hiv, hepatitis), endocrine (cushing's, hyper/hypothyroid), other (cancer, b12 deficiency); drugs of abuse: amphetamines, alcohol, cocaine; medications: corticosteroids, antihypertensives, antipsychotics, oral contraceptives",,
D_3517,malingering,Diagnosis,,,,
D_3518,illness_anxiety_disorder,Diagnosis,,,,
D_3519,pain_disorder,Diagnosis,,,,
D_3520,somatization_disorder,Diagnosis,,,,
D_3522,undifferentiated,Diagnosis,,,,
D_3524,otosclerosis,Diagnosis,,,,
D_3526,eustachian_tube_dysfunction,Diagnosis,,,,
D_3527,cerumen,Diagnosis,,,,
D_3529,otitis_externa,Diagnosis,,,,
D_3531,congenital_atresia,Diagnosis,,,,
D_3533,benign_mass,Diagnosis,"polyp, osteoma, exostosis",,,
D_3534,tumours,Diagnosis,scc,,,
D_3537,tympanic_membrane_perforation,Diagnosis,,,,
D_3538,cholesteatoma,Diagnosis,,,,
D_3542,mondini_dysplasia,Diagnosis,,,,
D_3543,atresia,Diagnosis,,,,
D_3544,developing_cochlear_insults,Diagnosis,"cmv, rubella, toxoplasmosis, hiv, syphilis, hepatitis",,,
D_3545,"teratogenic_drugs,_alcohol",Diagnosis,,,,
D_3547,cardiovascular_ischemia,Diagnosis,,,,
D_3549,presbycusis,Diagnosis,,,,
D_3550,loud_noise/trauma,Diagnosis,,,,
D_3551,cochleitis,Diagnosis,,,,
D_3552,ototoxic_drugs,Diagnosis,"oral, aminoglycosidesm etc.",,,
D_3553,menieres_disease,Diagnosis,,,,
D_3556,retrocochlear_tumour,Diagnosis,,,,
D_3558,idiopathic_unilateral_sensorineural_hearing_loss,Diagnosis,,,,
D_3559,viral_laryngitis,Diagnosis,,,,
D_3560,fungal_laryngitis,Diagnosis,monilia,,,
D_3561,bacterial_laryngitis,Diagnosis,,,,
D_3562,bacterial_tracheitis,Diagnosis,,,,
D_3563,acute_nonspecific_laryngitis,Diagnosis,"gerd, smoking, allergies, vocal abuse",,,
D_3564,inhaled_steroids,Diagnosis,,,,
D_3565,external_laryngeal_trauma,Diagnosis,,,,
D_3567,voice_overuse,Diagnosis,,,,
D_3568,muscle_tension_dysphonia,Diagnosis,,,,
D_3571,chronic_laryngitis,Diagnosis,,,,
D_3574,external,Diagnosis,,,,
D_3575,"internal_(surgery,_intubation)",Diagnosis,,,,
D_3576,nodules,Diagnosis,,,,
D_3577,polyps,Diagnosis,,,,
D_3578,granuloma_cysts,Diagnosis,,,,
D_3579,reinkes_edema,Diagnosis,,,,
D_3581,benign,Diagnosis,papilloma (hpv 6 and 11),,,
D_3582,dysplasia:_leukoplakia,Diagnosis,,,,
D_3583,vocal_chord_paralysis,Diagnosis,,,,
D_3584,spasmodic_dysphonia,Diagnosis,,,,
D_3585,tremor,Diagnosis,,,,
D_3590,atypical_mycobacterium,Diagnosis,,,,
D_3591,actinomycosis,Diagnosis,,,,
D_3592,cat-scratch_disease,Diagnosis,,,,
D_3593,paratiroid_salivary_gland,Diagnosis,,,,
D_3594,submandibular_salivary_gland,Diagnosis,,,,
D_3595,thyroglossal_duct_cyst,Diagnosis,,,,
D_3596,branchial_cleft_anomalies,Diagnosis,,,,
D_3597,dermoid_cyst,Diagnosis,,,,
D_3599,lymphatic_malformation,Diagnosis,,,,
D_3602,thyroid_neoplasm,Diagnosis,,,,
D_3603,neoplasm_of_salivary_glands,Diagnosis,,,,
D_3604,schwannoma,Diagnosis,,,,
D_3605,neuroblastoma,Diagnosis,,,,
D_3606,ganglioneuroma,Diagnosis,,,,
D_3607,carotid_body_tumour,Diagnosis,,,,
D_3609,thyroid_(spread_to_cervical_lymph_nodes),Diagnosis,,,,
D_3611,distant_site,Diagnosis,"stomach, etc.",,,
D_3613,osteomyelitis_of_temporal_bone,Diagnosis,,,,
D_3614,herpes_simplex_zoster,Diagnosis,ramsay hung syndrome if facial face paralysis,,,
D_3615,furunculosis,Diagnosis,,,,
D_3616,mastoiditis,Diagnosis,,,,
D_3617,cellulitis/perichondritis,Diagnosis,,,,
D_3620,acute_otitis_media,Diagnosis,,,,
D_3621,barotrauma,Diagnosis,,,,
D_3622,traumatic_perforation,Diagnosis,,,,
D_3624,cholestatoma,Diagnosis,,,,
D_3625,sarcoma,Diagnosis,,,,
D_3626,septal_deviation,Diagnosis,,,,
D_3627,allergic_rhinitis,Diagnosis,,,,
D_3628,bacterial/viral_infection,Diagnosis,influenza,,,
D_3630,nasal_surgery,Diagnosis,,,,
D_3631,base_of_skull_fracture,Diagnosis,,,,
D_3632,nasal_fracture,Diagnosis,,,,
D_3633,alcoholism,Diagnosis,,,,
D_3635,adrenal_hypofunction,Diagnosis,,,,
D_3636,adrenal_hyperfunction,Diagnosis,,,,
D_3637,vitamin_b12_deficiency,Diagnosis,,,,
D_3640,nasal_polyps,Diagnosis,,,,
D_3641,juvenile_nasopharyngeal_angiofibroma,Diagnosis,,,,
D_3645,toxin_exposure,Diagnosis,,,,
D_3647,idiopathic_intracranial_hypertension,Diagnosis,,,,
D_3648,acute_exacerbation_of_systemic_hypertension,Diagnosis,,,,
D_3649,developmental_anomaly,Diagnosis,,,,
D_3650,blood_flow_in_normal_artery_near_ear,Diagnosis,,,,
D_3651,persistent_stapedial_artery,Diagnosis,,,,
D_3652,glomus_tympanicum,Diagnosis,,,,
D_3653,av_shunt,Diagnosis,,,,
D_3654,high_jugular_bulb,Diagnosis,,,,
D_3655,glomus_jugulare,Diagnosis,,,,
D_3657,myoclonus_of_stapedius/tensor_tympani/palatal_muscle,Diagnosis,,,,
D_3658,degenerative_disease_of_the_head_and_neck,Diagnosis,,,,
D_3661,lesion_of_cochlear,Diagnosis,or auditory nerve,,,
D_3665,ménières_disease,Diagnosis,,,,
D_3666,metabolic_causes,Diagnosis,"thyroid dysfunction, vitamin a, b, zinc deficiency.",,,
D_3667,"psychogenic,_anxiety,_depression",Diagnosis,,,,
D_3670,lesion_of_external_or_middle_ear,Diagnosis,,,,
D_3671,impacted_cerumen,Diagnosis,,,,
D_3674,noise_induced,Diagnosis,,,,
D_3675,ototoxicity,Diagnosis,,,,
D_3679,tmj,Diagnosis,,,,
D_3680,bruxism,Diagnosis,,,,
D_3681,whiplash,Diagnosis,,,,
D_3683,closed_head_injury,Diagnosis,,,,
D_3688,systemic_hypoperfusion,Diagnosis,,,,
D_3689,temporal_arteritis,Diagnosis,,,,
D_3690,demyelination,Diagnosis,,,,
D_3694,keratopathy,Diagnosis,,,,
D_3695,retinal_detachment,Diagnosis,,,,
D_3696,retinal_artery_occlusion,Diagnosis,,,,
D_3697,retinal_vein_occlusion,Diagnosis,,,,
D_3698,ischemic_optic_neuropathy,Diagnosis,,,,
D_3699,visual_cortez_infarction,Diagnosis,,,,
D_3700,retinal_hemorrhage,Diagnosis,,,,
D_3701,vitreous_hemorrhage,Diagnosis,,,,
D_3702,keratoconus,Diagnosis,,,,
D_3703,stromal_scaring,Diagnosis,,,,
D_3704,neovascularization,Diagnosis,,,,
D_3705,edema,Diagnosis,,,,
D_3706,pterygium,Diagnosis,,,,
D_3707,cataract,Diagnosis,"nuclear, subcapsular, cortical",,,
D_3708,age_related_macular_degeneration,Diagnosis,"wet, dry",,,
D_3709,diabetic_retinopathy,Diagnosis,"background, pre- proliferative, proliferative",,,
D_3710,retinitis_pigmentosa,Diagnosis,"decreased night vision, loss of peripheral vision",,,
D_3711,systemic_inflammatory_conditions,Diagnosis,,,,
D_3713,optic_nerve_compression,Diagnosis,,,,
D_3714,pituitary_lesion,Diagnosis,,,,
D_3718,congenital_cataracts,Diagnosis,,,,
D_3719,congenital_corneal_opacities,Diagnosis,,,,
D_3721,retinal_disease/damage,Diagnosis,(undiagnosed not responsive to tx),,,
D_3722,severe_ansiometripia,Diagnosis,unequal refractive error,,,
D_3723,hyperopia,Diagnosis,,,,
D_3724,astigmatism,Diagnosis,,,,
D_3725,refractive_error,Diagnosis,,,,
D_3726,cataract/lens_dislocation,Diagnosis,,,,
D_3728,corneal_distortion/scarring,Diagnosis,,,,
D_3729,vitreous_abnormalities,Diagnosis,,,,
D_3746,orbital_inflammation,Diagnosis,,,,
D_3747,orbital_tumor,Diagnosis,,,,
D_3748,orbital_floor_fracture,Diagnosis,,,,
D_3749,optic_neuritis,Diagnosis,,,,
D_3750,ischemic_optic_neuropathies,Diagnosis,,,,
D_3752,traumatic/compressive_optic_neuropathy,Diagnosis,,,,
D_3753,optic_nerve_tumor,Diagnosis,,,,
D_3756,hydrocephalus,Diagnosis,,,,
D_3758,atropine,Diagnosis,,,,
D_3759,lsd,Diagnosis,,,,
D_3761,amphetamines,Diagnosis,,,,
D_3763,pharmacologic,Diagnosis,"e.g opioids, alcohol",,,
D_3764,oculomotor_nerve/fascicle,Diagnosis,other cn iii findings,,,
D_3765,tonic_(adie’s)_pupil,Diagnosis,ciliary ganglion lesion,,,
D_3767,factitious,Diagnosis,,,,
D_3768,angle_closure_glaucoma,Diagnosis,mid-fixed,,,
D_3769,iritis/synechiae,Diagnosis,not complete fixation,,,
D_3774,cluster_headache,Diagnosis,,,,
D_3777,carotid_dissection,Diagnosis,,,,
D_3778,blepharitis,Diagnosis,,,,
D_3779,style/chalazion,Diagnosis,,,,
D_3780,dacrocystitis,Diagnosis,,,,
D_3781,pre-septal_cellulitis,Diagnosis,,,,
D_3782,orbital_cellulitis,Diagnosis,,,,
D_3783,subconjunctival_hemorrhage,Diagnosis,,,,
D_3784,conjunctivitis,Diagnosis,,,,
D_3785,corneal_abrasion/_erosion,Diagnosis,,,,
D_3786,keratitis/corneal_ulcer,Diagnosis,,,,
D_3787,hsv_keratitis,Diagnosis,,,,
D_3788,episcleritis,Diagnosis,,,,
D_3789,uveitis,Diagnosis,,,,
D_3790,scleritis,Diagnosis,,,,
D_3791,iritis,Diagnosis,,,,
D_3792,acute_angle_closure_glaucoma,Diagnosis,,,,
D_3793,endophtalmitis,Diagnosis,,,,
D_3794,corneal_abrasion,Diagnosis,,,,
D_3795,ultraviolet_keratitis,Diagnosis,,,,
D_3796,chemical,Diagnosis,"acid, alkali",,,
D_3797,orbital_rim/mid-facial_fracture,Diagnosis,,,,
D_3799,orbital_apex_injury/_retrobulbar_fracture,Diagnosis,,,,
D_3800,"lids:_swelling,_laceration",Diagnosis,,,,
D_3801,conjunctiva:_subconjunctival_hemorrhage,Diagnosis,,,,
D_3802,cornea:_abrasion,Diagnosis,,,,
D_3803,"iris:_laceration,_iritis,_iridodialysis",Diagnosis,,,,
D_3804,pupil:_traumatic_mydriasis*,Diagnosis,,,,
D_3805,"lens:_cataract,_dislocation/",Diagnosis,,,,
D_3807,"retina:_tear,_hemorrhage,_choroidal_rupture",Diagnosis,,,,
D_3809,optic_neuropathy,Diagnosis,,,,
D_3810,esophoria,Diagnosis,eye moves medial — centre when uncovered,,,
D_3811,exophoria,Diagnosis,eye moves lateralàcentre when uncovered,,,
D_3812,cn_iii_problem,Diagnosis,"eye is depressed and abducted, ptosis, large/unreactive pupil",,,
D_3813,cn_iv_problem,Diagnosis,eye cannot depress when looking medially,,,
D_3814,cn_vi_problem,Diagnosis,eye cannot abduct,,,
D_3815,accommodative_esotropia,Diagnosis,"onset 2-4yrs, hyperopic",,,
D_3816,congenital_esotropia,Diagnosis,contralateral eye deviates medial — straight when ipsilateral covered,,,
D_3817,exotropia,Diagnosis,contralateral eye deviates lateral — straight when ipsilateral covered,,,
D_3820,neuro_degenerative_disease,Diagnosis,,,,
D_3821,see_developmental/behavioral/learning_problems,Diagnosis,,,,
D_3822,cerebral_palsy,Diagnosis,,,,
D_3823,developmental_coordination_disorder,Diagnosis,,,,
D_3824,benign_congenital_hypotonia,Diagnosis,,,,
D_3825,neuromuscular_disorder,Diagnosis,,,,
D_3826,hearing_impairment,Diagnosis,,,,
D_3827,isolated_speech_delay,Diagnosis,,,,
D_3828,selective_mutism,Diagnosis,,,,
D_3829,mechanical,Diagnosis,"dental, cleft palate",,,
D_3830,autism_spectrum_disorder,Diagnosis,,*it can often present with an associated speech delay as well,,
D_3831,genetic_disease,Diagnosis,,,,
D_3832,neglect,Diagnosis,,"detailed history, review of school records, detailed physical exam",,
D_3833,physical_abuse_and_domestic_violence,Diagnosis,,,,
D_3834,sexual_abuse,Diagnosis,,,,
D_3835,sleep_issues,Diagnosis,,,,
D_3836,nutrition_and_feeding_issues,Diagnosis,malnutrition,,,
D_3837,socio-economic/cultural/home/environment_issues,Diagnosis,,,,
D_3838,bullying,Diagnosis,,,,
D_3841,behavioural_disorders,Diagnosis,conduct/oppositional defiance disorder,,,
D_3842,substance_use_and_abuse,Diagnosis,,,,
D_3843,intelectual_disability/global_delay,Diagnosis,,,,
D_3844,specific_learning_disability,Diagnosis,,,,
D_3848,visual_changes,Diagnosis,,,,
D_3849,neurologic_disease,Diagnosis,,,,
D_3853,"chronic_maternal_disease
(eg._maternal_hypertension,_renal_insufficiency,_pulomnary_disease,_chronic_anemia,_type_1_diabetes_mellitus,_autoimmune_disease,_etc.)",Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3855,anatomical_uterine_abnormalities,Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3860,"congenital_infections
(eg._torch_infections)",Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3861,"chromosomal_disorders
(eg._trisomy_21)",Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3862,genetic_disorders,Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3863,congential_anomalies,Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3866,placental_insufficiency,Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3867,"placental_abnormalities
(placental_abruption,_placental_infraction,_hemangioma,_chorioangioma)",Diagnosis,,"*detalied pregnancy, and labour/delivery history,
*detalied physical exam,
*assess pattern growth (asymmetric vs  symmetric iugr)",,
D_3868,genetic/ethnic_predisposition,Diagnosis,,"adverse conditions: prolonged labour, operative vaginal delivery, cesarean section, genital tract lacerations, post-partum hemorrhage, uterine rupture",,
D_3869,maternal_diabetes_or_hyperinsulinism,Diagnosis,,"adverse conditions: prolonged labour, operative vaginal delivery, cesarean section, genital tract lacerations, post-partum hemorrhage, uterine rupture",,
D_3870,"prolonged_gestation_
(>41_weeks)",Diagnosis,,"adverse conditions: shoulder dystocia, birth injury (brachial plexus injury, clavicular fracture),, cerebral palsy secondary to hypoxia, hypoglycemia, polycythemia, perinata asphyxia, hyperbilirubinemia",,
D_3871,"genetic_disorder
(eg._sotos_sydrome,_beckwith-weidemann_syndrome)",Diagnosis,,"adverse conditions: shoulder dystocia, birth injury (brachial plexus injury, clavicular fracture),, cerebral palsy secondary to hypoxia, hypoglycemia, polycythemia, perinata asphyxia, hyperbilirubinemia",,
D_3872,normal_variation,Diagnosis,,"adverse conditions: shoulder dystocia, birth injury (brachial plexus injury, clavicular fracture),, cerebral palsy secondary to hypoxia, hypoglycemia, polycythemia, perinata asphyxia, hyperbilirubinemia",,
D_3873,"embryonic_development_failure_or_inadequacy_
(often_multifactorial)",Diagnosis,,,,
D_3874,"abnormal_mechanical_forces_distorting_otherwsie_normal_structures
(eg._exoligohydraminos)",Diagnosis,,,,
D_3875,"destruction/breakdown_of_previously_normal_tissue
(eg._ischemia)",Diagnosis,,,,
D_3876,chromosomal,Diagnosis,,,,
D_3877,single_gene,Diagnosis,,,,
D_3878,teratogenic,Diagnosis,,,,
D_3879,association,Diagnosis,e.g. vacterl,,,
D_3881,tension,Diagnosis,"mild-moderate, pressure, diffuse/bilateral, no nausea or vomiting, usually short (min-hrs)",,,
D_3886,brain_abscess,Diagnosis,,,,
D_3887,hemorrahagic_of_ischemic_stroke,Diagnosis,,,,
D_3888,ruptured_avm,Diagnosis,,,,
D_3889,immune_mediated_vasculitis,Diagnosis,,,,
D_3890,metabolic_disease_causing_stroke,Diagnosis,,,,
D_3891,brain_tumor,Diagnosis,,,,
D_3893,primary_head/neck_trauma (abusive_head_trauma),Diagnosis,,,,
D_3895,siusitis,Diagnosis,,,,
D_3897,medication_overuse,Diagnosis,,,,
D_3899,gastroesophageal_reflux,Diagnosis,,,,
D_3900,renal_tubular_acidosis,Diagnosis,,,,
D_3901,"pancreatic_insufficiency
(cystic_fibrosis)",Diagnosis,,,,
D_3904,confestive_heart_failure,Diagnosis,,,,
D_3905,chronic_respiratory_failure,Diagnosis,,,,
D_3907,sydromes,Diagnosis,,,,
D_3909,esophagiis,Diagnosis,,,,
D_3910,congenital_heart_defect,Diagnosis,,,,
D_3911,structrual_dystrophies,Diagnosis,,,,
D_3912,"kwashiokor
(inadequate_protein_intake)",Diagnosis,,,,
D_3913,"marasmus
(inadequate_protein_and_energy_intake)",Diagnosis,,,,
D_3914,oral_aversion,Diagnosis,,,,
D_3917,disturbed_paren-child_relationship,Diagnosis,,,,
D_3918,"chromosomal
(eg._trisomy_21)",Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3919,"genetic
(eg._prader_willi)",Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3920,"head_injury_or_birth_trauma
(eg._hypoxic-ischemic_encephalopathy,_intercranial_hemorrhage)",Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3921,"intercranial_infection
(eg._meningitis,_encephalitis)",Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3922,increased_intercranial_pressure,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3923,congenital_intracranial_structural_anomalies,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3929,hereditary_sensory_autonomic_neuropathy,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3930,guillian_barre_syndorme,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3931,congenital_myasthenia_gravis,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3932,infantile_botulism,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3934,congenital_muscular_dystrophies,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3935,congenital_myotonic_dystrophies,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3940,hyothyroidism,Diagnosis,,"*detalied history,
*detalied physical exam",,
D_3944,hpeatitis,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3946,malrotation/volvulus,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3948,peptic_ulcer,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3949,referred_pain (pneumonia),Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3950,musculoskeletal_injury,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3952,apendicits,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3953,intussusception,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3959,pregnancy/ectopic_pregnancy,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3960,ovarian/testicular_torsion,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3962,"sexually_transmitted_infections
(eg._pelvic_inflammatory_disease)",Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3966,"acture_splenic_enlargement
(eg._infectious_sequestration)",Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3968,muskuloskeletal_injury,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3969,"metabolic
(eg._diabetic_ketoacidosis)",Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3970,henoch_schonlein_purpura,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3972,gastrointeritis,Diagnosis,,"*evaluate for surgicalacute adomen,
*history and physical exam labs,
*imaging (x-ray, utrasound)",,
D_3974,hpetatitis/galbladder_disease,Diagnosis,,"*assess for red flags,
*history of pain waking from sleep,
*bloody stools,
*systemic symptoms (fever, weight loss/ftt, rash, joint swelling)
*labs: cbc, bun, creat, albumin, crp, alt, ggt, celiac
*imaging: ultrasound",,
D_3976,gastritis/duodenitis_ulcer,Diagnosis,,"*assess for red flags,
*history of pain waking from sleep,
*bloody stools,
*systemic symptoms (fever, weight loss/ftt, rash, joint swelling)
*labs: cbc, bun, creat, albumin, crp, alt, ggt, celiac
*imaging: ultrasound",,
D_3977,"gastroesophageal_refulx
gastroesophageal_reflux_disease",Diagnosis,,"*assess for red flags,
*history of pain waking from sleep,
*bloody stools,
*systemic symptoms (fever, weight loss/ftt, rash, joint swelling)
*labs: cbc, bun, creat, albumin, crp, alt, ggt, celiac
*imaging: ultrasound",,
D_3979,lactose_intolerance/dietary,Diagnosis,,"*assess for red flags,
*history of pain waking from sleep,
*bloody stools,
*systemic symptoms (fever, weight loss/ftt, rash, joint swelling)
*labs: cbc, bun, creat, albumin, crp, alt, ggt, celiac
*imaging: ultrasound",,
D_3981,functional/irritable_bowel_syndrome,Diagnosis,,"*assess for red flags,
*history of pain waking from sleep,
*bloody stools,
*systemic symptoms (fever, weight loss/ftt, rash, joint swelling)
*labs: cbc, bun, creat, albumin, crp, alt, ggt, celiac
*imaging: ultrasound",,
D_3985,"obstruction
(eg._intestinal_atresia)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3986,appendicits,Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3987,"obstruction
(eg._pyloric_stenosis,_intestinal_atresia)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3990,gastroparesis/ileus,Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3994,"infection
(eg._meningitis,_encephalitis,_sepsis,_urinary_tract_infection,_neumonia)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3995,"cns_disease
(eg._head_injury,_concussion,_increased_intracranial_pressure,_brain_tumor,_abusive_head_trauma,_migraine)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3996,"middle_ear_disease
(eg._otitis_media)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3997,endocrine (diabetic_ketoacidosis/diabetes_mellitus),Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_3999,iflammatory_bowel_disease (crohns_disease),Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4001,"cns_disease
(increassed_intracranial_pressure,_brain_tumor)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4002,"renal_disease
(eg._renal_failure)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4003,"endocrine_(diabetes_mellitus,_addisons_disease,_thyroid_disease)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4005,gastroesophageal_refulx_disease,Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4006,cyclic_vomiting_syndrome,Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4007,"cns_disease
(eg._head_injury,_concussion,_migraine)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4008,"respiratory
(eg._asthma)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4010,"drugs/toxins
(eg._substance_use_and_abuse,_poisoning/intoxication,_antibiotics)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4011,"psychiatric
(eg._diordered_eating,_rumination)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4012,"endocrine
(eg._pregnancy)",Diagnosis,,"*evaluate for surgical/acute abdomen
*history and physical exam",,
D_4013,physiologic_neonatal_jaundice,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4014,cephalohematoma,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4016,immune_mediated,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4017,"isoimmunization
(abo,_rh_disease)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
